,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,30,25,0.07669103,0.12864985,-1.7711992,-0.031157723,-0.75924575,0.982785
1,16,87,71,0.62998927,0.13452142,-0.08677001,-0.2551656,0.13870844,-1.1159818
2,16,87,60,0.6476016,0.14837879,-1.1709511,0.21807532,2.2596073,0.48334438
3,16,91,100,0.4309176,0.039054647,-0.38163936,-0.18928209,1.8872012,0.1488788
4,16,67,62,0.70781654,0.19781002,-0.49991554,-0.27237767,1.6950895,0.23997483
5,16,47,54,0.42441317,0.1321849,-1.8725181,-0.08227839,2.0649674,-0.3937736
6,16,117,93,0.53053576,0.050066695,-0.2719548,0.23013449,0.49857697,-0.21562213
7,16,128,107,0.68129444,0.8038722,-0.188462,-0.7368222,0.5993314,-0.60362494
8,16,104,51,0.783046,0.20852022,-0.4324972,0.030538999,0.48618698,0.6646824
9,16,54,55,0.9223644,0.649431,-2.4070675,1.2886578,0.15493062,1.6628242
10,16,129,72,0.42389736,0.6670537,-1.9471602,0.7966271,0.23791087,0.46041444
11,16,61,49,0.38360396,0.14115804,-2.5670867,-0.28472143,1.3445728,0.049754567
12,16,42,24,0.25449526,0.11777664,-1.5681425,-1.2796507,1.222097,0.07438312
13,16,129,106,0.28741175,0.7715275,0.060353193,-0.89565855,1.6497291,0.51274157
14,16,128,63,0.1609169,0.4079144,-0.81979185,0.99795187,0.12937553,0.0785939
15,16,79,53,0.22108364,0.47753987,-1.9912918,-0.69164664,1.3445514,-0.41695
16,16,81,42,0.0861523,0.11883274,-1.2082996,-0.19087206,0.5821561,-1.205316
17,16,79,25,0.19479221,0.026602047,0.42447686,0.4726894,-1.2168756,0.08006429
18,16,60,83,0.24001494,0.012187852,0.512666,-0.25502193,0.075753614,-0.08947533
19,16,122,37,0.90667015,0.6856736,-0.05731571,-0.8562265,0.32281342,-0.58607805
20,16,131,96,0.44866186,0.5319288,-1.0241394,-0.64354867,0.4608619,1.3797431
21,16,106,68,0.52559674,0.022130098,-0.8033873,0.35751316,1.0609078,-1.2332952
22,16,111,97,0.8089215,0.062190205,-0.00656026,-0.0068693245,-0.25261986,-0.35158107
23,16,23,27,0.14395353,0.34313732,-1.4042588,-0.4531183,-1.1461141,0.57363397
24,16,123,80,0.73332053,0.7192654,0.04355307,0.16981225,-0.20096093,0.19162214
25,16,70,44,0.717304,0.40394467,-1.5857494,0.024429092,1.0634307,-0.82480735
26,16,67,18,0.024406217,0.09581243,0.29079127,-0.8127087,0.53690034,-0.23022501
27,16,128,82,0.14666799,0.81960773,0.28625664,-0.7970768,0.36149555,-1.2234354
28,16,60,27,0.1666598,0.05271936,-0.21557759,-0.7775663,0.75027436,-0.21741134
29,16,126,43,0.9270154,0.3751437,-0.71190935,-0.3633668,0.3414993,0.6539336
30,16,103,95,0.9057065,0.91878927,0.54442096,0.029760394,0.3631831,-0.08337122
31,16,123,59,0.35973516,0.4444854,-1.3906343,1.1589258,-0.32217208,0.2173957
32,16,34,23,0.021948475,0.11751226,0.3161617,-0.13818364,-0.04199731,-0.112084456
33,16,112,35,0.32529277,0.04884775,0.6630881,1.5943615,-2.0748699,0.108159535
34,16,115,124,0.24601781,0.7375617,0.12818696,-0.44864345,0.6963623,-0.15298936
35,16,97,94,0.19701357,0.012495393,0.5595081,-0.27650237,-0.26635835,0.06525855
36,16,74,31,0.90029997,0.4575682,-0.26815602,0.41681087,-0.6815006,0.27065045
37,16,46,68,0.3898102,0.1571401,-0.80434096,0.12820351,-0.104634464,-0.5558144
38,16,105,58,0.8689536,0.33610332,-1.1678406,0.38512844,0.9767187,1.7713761
39,16,111,102,0.8846843,0.011383682,-0.22079343,0.673994,-0.2267618,1.3250077
40,16,109,74,0.9513996,0.36079,-0.79819906,0.5507269,-1.315349,1.7010193
41,16,116,72,0.69082904,0.04548514,-1.9779953,0.25615716,0.5851071,0.8864843
42,16,48,25,0.5155591,0.094902314,-1.0721297,-1.2218388,-0.6855878,-1.217228
43,16,110,117,0.25153458,0.26200292,0.38415802,0.1893509,0.3360374,-0.48536044
44,16,120,41,0.89452875,0.07449766,-1.5510021,0.073722094,1.3351995,2.1720185
45,16,114,125,0.35133576,0.3528923,-0.4542653,-2.1353528,0.29814678,0.4762877
46,16,78,59,0.25668037,0.78140414,-1.2159431,-0.48466733,0.04127024,-1.3541193
47,16,107,34,0.55057466,0.029925503,-0.51467466,0.18064179,-1.1138276,0.21676433
48,16,83,94,0.30683684,0.008653781,0.16874401,-0.39731815,1.9816105,-0.63939214
49,16,86,56,0.86182165,0.4696719,-1.3911515,-0.6565245,2.0547624,-0.4613038
50,16,126,64,0.703506,0.39174914,-1.7297119,0.5783603,1.0507851,0.06787112
51,16,90,86,0.45235133,0.18097423,-1.42767,-1.1006078,0.49133098,-0.47794592
52,16,83,58,0.5032909,0.10828641,-0.4925399,-0.89562017,1.4710555,-1.1906716
53,16,60,56,0.37787452,0.06556493,-2.4850821,-0.4474152,0.8770008,0.474711
54,16,79,68,0.29095572,0.14903983,-1.3538454,-0.56300485,1.6594864,-0.6500303
55,16,114,110,0.8514545,0.47997165,0.13364843,0.0999548,1.4321858,0.1209792
56,16,111,100,0.4478855,0.0071812337,0.6424318,1.0195998,-0.5065611,-0.042202935
57,16,26,36,8.642487e-05,0.8993305,-0.21441914,-0.44529018,-2.7280004,0.238592
58,16,140,57,0.6182643,0.29141182,-0.053875685,-0.8198474,-0.3244286,-0.9268267
59,16,84,22,0.08746867,0.07659153,0.37686238,-0.4532012,-0.63455343,-0.32131606
60,16,102,54,0.68055075,0.71695846,-0.16136645,-0.57732743,-0.6021185,-0.038318135
61,16,119,40,0.93301946,0.8998821,0.81421447,-0.8485874,0.3192862,-0.06385721
62,16,12,49,0.005876241,0.9164022,-0.07317501,-1.4364008,-2.8953977,-1.1243238
63,16,139,47,0.86356676,0.55428225,-0.7984452,0.15964068,-0.48758674,1.2695047
64,16,21,39,0.0013231601,0.88864076,-1.0522554,-1.0468255,-2.5093718,0.0012329519
65,16,42,35,0.2986744,0.12041747,-0.7913775,1.1225888,1.7186073,-0.079996735
66,16,134,68,0.48809645,0.03336595,-0.04327052,-0.050417256,1.573015,-0.46160305
67,16,117,79,0.5167835,0.94181454,-0.8230297,-0.8191246,0.40004173,-0.99033576
68,16,85,41,0.2929536,0.1455928,-1.63133,-0.56592995,0.8156404,-1.0959578
69,16,111,26,0.0573238,0.05739023,-1.1578583,-0.26048142,-0.9179879,0.21213847
70,16,134,38,0.42656088,0.06775778,-0.09221768,0.3476454,-0.581057,0.2206675
71,16,82,15,0.37406367,0.26193017,-2.0077136,-1.2429334,0.47824773,0.3183188
72,16,109,22,0.022592641,0.16380969,-2.1363726,-0.35234016,-0.18157873,0.66488725
73,16,94,16,0.2749342,0.08078651,-0.5737928,-0.18479261,1.5368454,-0.59781593
74,16,22,19,0.0929572,0.24075164,1.244906,0.35604417,-0.693531,0.16887228
75,16,81,36,0.475918,0.3749053,-0.33671707,-1.3463169,0.4578191,-1.2470053
76,16,117,71,0.6767378,0.025015179,-0.4646121,-0.10274064,0.45985356,-0.47879365
77,16,129,99,0.8871359,0.8961622,0.47763407,0.28887454,2.1661434,0.15013674
78,16,30,44,0.44069463,0.14049,-1.0999795,-0.3199373,0.3269697,0.2791393
79,16,45,43,0.54695916,0.30825356,-1.2506263,-0.6978572,1.5900524,-0.34029007
80,16,60,41,0.13599862,0.0929078,-1.7264248,-0.8552536,0.82914275,-0.4134306
81,16,128,69,0.4980928,0.012193642,-0.13568877,-0.00893689,2.239557,-1.02601
82,16,127,33,0.30058724,0.016714042,0.01459341,-0.6438715,-1.2105203,-0.8553624
83,16,127,101,0.32057536,0.14541128,-0.44515285,-0.4245656,2.6756144,0.6249151
84,16,141,46,0.99416584,0.83416826,-0.345591,-0.4644914,-0.24913105,0.9135273
