,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,200,53,0.95649946,0.8630383,-0.532376,1.6848779,-1.6101348,1.4101608
1,16,194,94,0.034875885,0.404805,-1.2196426,-1.1522449,0.17666437,-0.24789065
2,16,210,17,0.16116348,0.06333032,-0.3557352,-0.86384547,0.3740436,-0.5736705
3,16,89,74,0.16586354,0.016774293,0.023020633,-0.81844485,1.2497506,-0.08799618
4,16,58,56,0.058877356,0.06591594,0.49706936,0.36275643,0.62289923,-1.2198488
5,16,117,48,0.03312515,0.007841152,-0.9659786,-0.17703797,1.4020128,-0.7476249
6,16,220,109,0.03396286,0.30089325,-1.0523952,-1.0534266,-0.9543446,-0.38890347
7,16,179,100,0.011859095,0.5744246,-0.51019806,-1.3339663,-0.7379186,0.6980161
8,16,97,102,0.6893436,0.2555259,-0.12963696,0.6846101,0.48192692,0.83957326
9,16,104,132,0.07474165,0.39500055,-1.593174,1.0177532,0.12025798,0.07682968
10,16,220,91,0.0394276,0.3744149,-0.30753848,-0.7231797,-0.85222757,-0.37207916
11,16,25,112,0.16871865,0.011475915,-0.7530376,0.2910026,0.6057142,-0.5328039
12,16,42,89,0.021112425,0.09036456,-0.6143833,0.6205178,0.49139798,-0.4970259
13,16,204,40,0.84124255,0.8395001,0.012589601,1.3251992,-1.2723995,0.9858985
14,16,235,87,0.022380343,0.4717984,-0.15339461,-0.9514045,-0.27386773,0.3641863
15,16,184,72,0.2070756,0.010674255,-0.533816,0.09516066,0.5530118,0.57449824
16,16,37,107,0.22489823,0.026909564,-0.33264023,0.09033771,-0.583178,0.058943395
17,16,34,147,0.00823715,0.01708953,-0.04000694,-0.2853736,1.3618667,-0.90181816
18,16,155,67,0.21528135,0.0023535532,0.3468798,0.19990851,-0.11519033,0.04426767
19,16,191,63,0.12604828,0.16667464,-0.62205046,-0.7532736,-0.86773187,-0.93109274
20,16,83,120,0.45441353,0.088611014,-0.5627678,-0.469277,2.7881165,-0.19893645
21,16,179,59,0.03810946,0.29385698,-0.34675288,-0.50888467,0.08057356,-0.6305723
22,16,69,87,0.19916067,0.16510814,0.17737198,0.167828,0.885148,-0.7241191
23,16,106,58,0.074864,0.0121287275,-1.3621511,0.25831765,-0.20742616,-0.07723387
24,16,87,39,0.05078552,0.018276833,-0.5729552,0.114342496,1.5141761,-0.6554134
25,16,221,65,0.06362213,0.2807108,-0.28795636,-0.0070917197,-0.36063823,0.054327115
26,16,219,94,0.018216738,0.4624142,-0.044676732,-1.1274409,-2.7587523,-1.261259
27,16,200,96,0.07773675,0.21503851,-0.63684523,0.31201732,-2.1929617,-1.5793412
28,16,40,131,0.09644451,0.015485478,0.045952693,-0.17084298,0.1470677,-0.5222964
29,16,183,33,0.043165755,0.052199718,-0.5365402,-0.58489877,1.5901242,-0.7374989
30,16,25,113,0.10123352,0.0034139475,-0.23916832,-0.412737,1.8298645,-0.8262569
31,16,29,167,0.049254194,0.12212996,0.32009694,-0.07114262,1.703203,-0.047138907
