,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,67,120,9.0943395e-05,0.8198609,-1.9220302,1.7125865,-2.778659,-0.16041452
1,16,104,90,0.016952168,0.06260515,-1.4490314,0.2041844,1.4012823,-0.64590716
2,16,26,122,0.3044507,0.608547,-1.5063509,1.1984911,-0.3591938,0.09780653
3,16,208,19,0.0038510803,0.6268651,-1.2584473,0.30575216,0.89915437,-1.2985226
4,16,37,141,0.0073299343,0.8205548,-2.522788,1.1333102,-2.7031803,-0.49823055
5,16,69,160,0.06724222,0.3630896,-1.7063699,0.83675224,-0.9122919,0.42252144
6,16,109,119,0.21552357,0.084448345,-0.75137675,0.006038632,1.5420033,0.67931306
7,16,138,48,0.14825721,0.07488157,-1.084675,-0.9572378,1.6133128,0.6975435
8,16,151,88,0.048564736,0.30469507,0.09586919,-0.6833416,1.0022943,-0.8994278
9,16,184,128,0.4604919,0.5583554,-0.4670502,0.21888012,0.49692836,-0.04263815
10,16,40,76,0.17688648,0.22511575,-1.1373693,0.979786,1.1343391,0.2972012
11,16,227,48,0.07700978,0.17040855,-0.38497093,0.66755956,0.06162094,-0.806385
12,16,113,54,0.033781514,0.17601301,-0.4569866,-2.521721,0.4234848,-1.588078
13,16,18,152,0.3407529,0.5424364,-0.93880975,1.4037625,-0.51156217,-0.0878976
14,16,157,134,0.53557354,0.52229005,-1.7395782,0.8107363,-1.0363176,0.88985115
15,16,209,102,0.009516216,0.13640733,-0.42801598,0.27824306,-1.1006229,-1.1770277
16,16,130,48,0.035341647,0.11436743,-1.1191908,-2.0621495,2.0582764,-0.4758652
17,16,120,128,0.206984,0.09170053,-0.3741296,0.87639624,-0.2142311,0.731739
18,16,71,178,0.075604446,0.0154286185,-0.23317595,-0.4198566,-0.43363112,-0.3554865
19,16,216,89,0.011279763,0.20033787,-0.8174428,0.7425976,-0.56538415,-0.69792396
20,16,47,139,0.05782474,0.35407555,-0.8433493,0.35190815,0.0005628109,-0.29958156
21,16,28,59,0.0026813291,0.1767462,-0.102100044,-0.29016832,0.460933,-0.81848526
22,16,122,130,0.17907432,0.05448107,-0.6248884,1.0767682,0.4226938,0.58861977
23,16,110,165,0.7675243,0.014519106,-0.2985617,0.7853806,1.006904,0.9001143
24,16,82,99,0.0013596767,0.622025,-2.0141659,1.4089395,-1.8354747,-0.5578168
25,16,176,154,0.7816687,0.010539383,-1.3699775,1.187909,1.446811,-0.9373986
26,16,50,96,0.024984661,0.7759634,-1.1895425,1.5910681,-0.90413123,0.121196404
27,16,75,84,0.04048466,0.15241678,-0.46847594,-0.018144175,-0.09738027,-0.6138843
28,16,78,171,0.66612154,0.120300844,-1.8335602,1.0940338,1.3315283,1.4447192
29,16,106,74,0.029529892,0.0376131,-2.472318,1.6166328,0.07874295,-1.0300461
30,16,14,7,3.6369507e-05,0.45522028,-2.0390768,0.6564609,1.4485091,-0.9946379
31,16,64,12,0.031303983,0.24186313,-0.043800164,0.35320243,0.69747275,0.075250246
32,16,104,168,0.41413873,0.011791486,-0.39630777,0.9054712,0.28955677,-0.22126956
33,16,171,163,0.6607269,0.0120974425,-0.07645459,0.36012018,0.069843926,1.3698193
34,16,85,45,0.0077438336,0.34203365,-0.8445987,-2.2283297,0.31436166,-1.5467851
35,16,116,56,0.047830686,0.247304,-0.81183577,0.38427874,0.95452607,-0.5329021
36,16,65,168,0.07225386,0.021202475,-0.42822456,0.19888246,-0.59521484,-0.5384631
37,16,71,84,0.030025698,0.75145954,-1.9746147,0.26351178,0.52926123,-0.47330964
38,16,169,149,0.58866566,0.061681584,-0.55870223,1.1515586,0.49919614,-0.6563667
39,16,80,120,0.00030513777,0.7455912,-1.7494756,0.43219265,-2.865522,-1.0262847
40,16,59,41,0.07802998,0.071887,-0.26177055,0.12344292,0.4690913,0.2986018
41,16,185,104,0.47373363,0.099720225,-0.63825125,0.5779852,0.15328062,0.6887814
42,16,23,155,0.06377713,0.078141406,-0.7001702,-0.50968856,-0.7486013,-0.81539434
43,16,222,40,0.0022186893,0.40866023,-1.4830395,-0.947519,0.6873197,-1.3897252
44,16,182,131,0.15638779,0.41181344,-1.2716848,0.5397494,-1.3800988,-0.28637397
45,16,102,102,0.17812714,0.06282303,-0.44513375,1.0942321,0.48107174,-0.28806219
46,16,128,126,0.4098878,0.01724767,0.30248263,1.1408366,-0.9071502,2.403415
47,16,55,143,0.39835966,0.24995267,-1.5894339,1.0925856,0.72100043,0.5827448
48,16,82,19,0.362605,0.5323268,0.02896725,0.4485967,-2.072215,0.41184926
49,16,101,128,0.6103256,0.045183852,-0.31944752,0.06247335,0.80054176,-0.6569441
50,16,117,34,0.031016514,0.8219376,0.63364965,-1.0843217,-0.61209315,-1.1118169
51,16,71,157,0.093875945,0.6260697,-0.70604634,0.9876889,-0.27572757,0.25938916
52,16,210,22,0.000773547,0.3917359,-1.019842,-0.025761725,1.3453134,-1.7276201
53,16,213,134,0.255641,0.08808141,-0.44397214,0.27785414,0.25493553,-0.9948543
54,16,210,168,0.055330213,0.08664194,-0.08669899,0.26538387,1.3423618,0.46518975
55,16,194,28,0.033959437,0.6323526,0.37641358,-1.2269385,-1.4216063,-1.183451
56,16,148,60,0.2768989,0.7093587,1.9188079,-1.1014892,-0.16237013,-2.0473847
57,16,72,14,0.15399045,0.8460593,0.0023211676,0.09545605,0.17834121,-0.62919885
58,16,64,70,0.0039035177,0.85031325,-1.5244553,0.7007515,-3.0387115,-1.8418635
59,16,192,103,0.043022357,0.075495005,-0.2948461,0.21944098,-0.21365276,-0.7712158
60,16,192,150,0.68238443,0.25843972,-0.96544874,0.6355621,1.7062047,1.4449762
61,16,82,52,0.0102269575,0.06546437,-0.81844765,-0.45973265,0.94182676,-1.3430334
62,16,196,164,0.6966282,0.041223343,-0.68883824,0.16231754,1.2192618,0.35530183
63,16,141,37,0.038982354,0.18396626,-0.96385556,0.02250128,-0.12617241,-1.6420293
64,16,174,55,0.032301135,0.33964187,0.108947285,-0.3991063,1.5478778,-0.589308
65,16,172,91,0.2353561,0.865879,0.100596316,0.3773456,1.4645486,-0.28462058
66,16,207,144,0.22113493,0.0110208765,0.051057037,0.15927729,-0.8306028,2.6998563
67,16,199,133,0.1563245,0.050445493,-0.50216,1.236417,-0.2749543,-0.0527298
68,16,140,84,0.011212205,0.7655393,-2.0095112,0.68026316,-1.8142183,-1.3169879
69,16,60,77,0.22715686,0.6432829,0.18123858,-0.022148805,1.3404657,-0.6213385
70,16,59,56,0.1553885,0.79558927,-1.6032457,0.98654443,-0.28030682,-0.5459947
71,16,152,105,0.49730235,0.11879006,-0.5030539,0.27990496,1.1567231,0.00036583518
72,16,139,57,0.0053803455,0.22533642,-0.021660393,-0.347235,1.6452439,-0.5144133
73,16,207,150,0.59941155,0.052027233,-0.80300313,0.90936506,1.541809,0.28417793
74,16,210,126,0.101771206,0.0142213795,-0.27447525,0.28272748,0.40337044,-0.9630751
75,16,151,155,0.9356627,0.90398014,0.014055287,-0.041600123,0.08449469,0.108590476
76,16,199,112,0.014721939,0.036307868,-1.1307516,1.4393293,1.638679,-0.4884199
77,16,40,60,0.00014525905,0.7019784,-1.6593881,0.8886678,-3.84935,-1.372272
78,16,214,67,0.0006963197,0.18390687,-0.7948854,0.60554653,0.28120482,-1.0209024
79,16,138,124,0.8984604,0.47056788,-0.47407982,-0.3926383,-2.037284,-0.43282795
80,16,158,44,0.009008592,0.038796604,-0.4387449,-1.636219,1.3542536,-0.8493248
81,16,198,43,0.0027373885,0.1707898,-0.13600057,0.47136647,0.83942884,-0.59137803
82,16,208,97,0.009524601,0.14140524,-0.657958,0.14147834,-0.55873615,-1.1734678
83,16,105,79,0.006809351,0.0511304,-1.2004206,0.74586433,1.3412477,-0.8064544
84,16,124,131,0.50338244,0.10838571,-0.17973873,0.39616764,0.44323182,-0.26073426
85,16,48,40,0.004599979,0.40955496,-0.25539562,0.023030033,1.0630102,-0.6162208
86,16,230,6,0.03850028,0.18487242,-0.18281098,-0.44216815,0.58626837,-0.92283964
87,16,63,2,0.0029731311,0.6918613,-1.3521752,1.0538716,0.91026956,-1.2499584
88,16,211,41,0.0035477062,0.56331307,-1.2203034,-0.028343488,0.56657624,-1.0276006
89,16,186,79,0.19081014,0.041645337,-0.86326265,1.3953862,0.17512278,-0.70030195
90,16,212,55,0.0006487892,0.17258398,0.5018919,-2.4421968,0.20404626,-3.0393722
91,16,195,95,0.018480817,0.15555176,0.610667,-0.93820673,-0.99793434,-2.2616885
92,16,207,86,0.020331442,0.09961675,0.044785,0.017162839,-0.84624374,-1.0616213
93,16,167,147,0.47379452,0.009894974,-0.1977466,0.6105809,0.4079652,-0.71507156
94,16,142,88,0.109745316,0.14856012,0.2309723,-0.091870196,0.1463923,0.73582846
95,16,167,84,0.27709398,0.8517754,1.7980597,-0.67404723,0.9822686,-1.05209
96,16,33,79,8.582696e-05,0.6121896,-2.3997953,-0.09192065,-3.902822,-0.7974573
97,16,151,102,0.6457583,0.5895964,-0.6634667,0.003216145,0.55766505,0.20606792
98,16,222,94,0.006562141,0.079087466,-0.24379246,-0.8722311,-0.41431403,-0.7487953
99,16,103,182,0.7124842,0.088052705,-1.2469658,1.1417866,1.4573843,1.0159926
100,16,195,106,0.16890725,0.065907314,0.3325338,-0.2177053,-0.37663475,-0.70686674
101,16,112,68,0.018778346,0.045310944,-1.7221662,0.7150389,0.6145313,0.044270072
102,16,53,18,0.04897181,0.08914794,0.029605828,0.04938189,0.61992556,-0.58368796
103,16,211,139,0.085455894,0.013555184,-0.07260496,1.0287658,-0.2935886,1.1646382
104,16,110,149,0.66983837,0.017417215,-0.3341478,-0.087457374,1.3131386,-0.14395769
105,16,103,33,0.041120738,0.6599345,-0.32360917,-1.4408537,-1.8544904,-0.8108389
106,16,22,31,0.091930754,0.20262015,-0.60131204,-0.8132503,-1.0621117,-0.8695517
107,16,188,116,0.20443271,0.045253705,-0.90872,-1.0302428,1.020206,-0.3600001
108,16,228,124,0.046193935,0.00992267,-0.167924,0.46171683,0.13673626,-0.42043114
109,16,177,135,0.45236665,0.09661919,-0.81896967,0.5096677,1.0952471,-0.68109316
110,16,19,175,0.031887114,0.04138065,-1.8686992,-0.027870951,1.4272778,0.07624404
111,16,169,64,0.22969772,0.6122293,0.09164244,-0.21245788,1.7740026,-0.3435005
112,16,225,62,0.2786588,0.3041287,-0.5535771,-0.99248147,-0.84652907,-1.9801809
