,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,207,138,0.14667682,0.823308,-1.0278629,0.31479615,-0.5487984,-0.3905854
1,16,147,73,0.056732494,0.2417539,-1.7140354,0.23220164,1.9672259,-0.75868773
2,16,54,106,0.90579104,0.35994717,-0.57365984,-0.5161834,1.9752693,0.33575723
3,16,109,204,0.81588453,0.7419487,-1.9477664,0.3145279,-2.8225067,0.7992848
4,16,6,68,0.8174263,0.5406868,-0.85781825,-0.51151574,0.4435645,-0.53481233
5,16,152,95,0.7651735,0.6687934,-0.032677487,-0.06446046,0.17570692,-0.2745513
6,16,21,145,0.83521616,0.9430567,1.3212116,-1.17096,-1.4710051,-0.51024127
7,16,206,166,0.35214233,0.77492636,-1.550047,0.5054571,-0.17172246,-0.036095157
8,16,203,95,0.11586775,0.19339827,-1.2534318,-2.1477032,1.2851388,0.37940806
9,16,7,173,0.85750705,0.7627163,-1.3321191,-0.1913077,-0.934226,-0.079676375
10,16,149,63,0.014272037,0.11805762,-0.8036169,0.014932389,0.5913609,-0.7880984
11,16,15,80,0.9447839,0.91399527,0.028764276,-0.08235983,-0.118919246,0.12220288
12,16,178,147,0.0015357367,0.8543513,-0.9509117,-0.5497335,-3.6125824,-1.9487113
13,16,73,197,0.7403538,0.32328314,-1.2597784,0.39975455,-0.5165779,0.3985236
14,16,167,4,0.11940361,0.11674665,-0.28543556,-1.0626739,1.1453294,0.4084163
15,16,122,92,0.32961673,0.16066381,0.26397753,0.23022011,0.054488882,1.3953128
16,16,169,51,0.058781065,0.13271391,0.059725996,0.104614586,0.35674775,1.0418187
17,16,111,73,0.9557421,0.9420177,-0.76507396,0.4730204,-1.7445478,0.9886331
18,16,190,112,0.33600968,0.12655477,-0.9251201,0.7211454,1.1633431,0.697203
19,16,153,44,0.7279349,0.7672616,-0.6213982,0.5830244,-1.3436348,0.55116564
20,16,73,175,0.97428584,0.64859,-1.4466385,-1.1313605,-5.0317163,-0.7021661
21,16,91,80,0.93047595,0.76846576,-0.18033928,-1.0922284,-3.2097976,-1.2679942
22,16,70,54,0.08741939,0.042869117,-0.45073402,-0.06833331,0.55667526,-0.52899003
23,16,68,140,0.874432,0.8572502,-0.78770185,-0.520176,-3.846353,-0.09826785
24,16,51,147,0.7007257,0.46064416,-1.283324,-0.47726917,-2.340229,0.6597489
25,16,25,63,0.8402039,0.7791647,-1.087708,1.8272882,-0.9532538,1.3686377
26,16,136,146,0.96895427,0.95203936,-0.7345919,0.19030333,-1.8714441,-0.8934283
27,16,114,204,0.38646603,0.60006964,-1.3422017,-0.76101094,-2.3859944,-0.18697567
28,16,113,173,0.75607574,0.9190838,-0.20875373,-1.2093053,-1.1922667,-0.4435888
29,16,85,128,0.878721,0.70525527,-1.6552185,-0.2743836,-3.3965142,0.45595384
30,16,33,7,0.05139076,0.33210418,0.46454158,-0.29528305,0.36233625,-0.55994105
31,16,87,54,0.34931606,0.28059208,-1.72954,0.11977403,-0.83082634,-0.83753294
32,16,156,46,0.009386446,0.17756945,-1.878329,-2.303768,1.1013476,-0.87061036
33,16,101,178,0.75502086,0.8921191,-1.1298537,-1.3253659,-2.7005374,0.04198812
34,16,164,117,0.47203112,0.26774308,-0.8422465,0.2682945,-0.29201013,0.08332082
35,16,50,120,0.7634767,0.57762796,0.35149825,-0.48896378,0.6015483,-0.60532653
36,16,100,169,0.76557857,0.8312196,-1.9202931,-0.43190223,-2.8960505,-0.50415343
37,16,140,131,0.8039198,0.7065258,-1.045069,-0.7353729,-3.4630184,-0.63981825
38,16,149,83,0.37095472,0.47450918,-0.81070685,0.27890468,0.8447988,0.3480616
39,16,66,49,0.044740483,0.37382755,-0.88676953,0.16598247,0.3450626,-0.3508421
40,16,12,55,0.97381276,0.8289611,-1.7849346,-0.7005353,-1.7653894,-0.6101247
41,16,97,98,0.8700802,0.5978488,-1.4024888,1.2496217,-0.564322,0.99998206
42,16,57,119,0.94112366,0.6540223,-1.018306,-0.6664188,-0.82970864,1.1912118
43,16,189,174,0.12924358,0.5439093,0.26017863,0.048372936,1.462878,-0.73219454
44,16,168,143,0.15753812,0.19787386,-1.0898502,-1.06652,0.7616546,0.021420123
45,16,17,88,0.48312008,0.11318515,-0.57287085,-0.6721693,-0.09025258,-0.9166096
46,16,206,155,0.216797,0.72034514,-0.5265418,-0.14825843,-2.730972,-1.6225419
47,16,217,151,0.38004506,0.5051725,-0.8475728,0.24159192,-0.73534113,-0.45243055
48,16,110,153,0.6894548,0.869915,-0.439858,-1.4523817,-1.8518878,-1.0258504
49,16,74,126,0.9116082,0.7655365,-1.2241769,-0.56955254,-2.811399,-0.27384883
50,16,152,181,0.44699252,0.7039085,-0.7165158,-0.23105459,-0.96549886,-0.15402555
51,16,84,142,0.99370474,0.9674971,0.06857616,-1.6218485,-3.8573942,-0.5431973
52,16,82,146,0.94709086,0.87400407,-1.718638,0.3204844,-4.5893984,-0.13511644
53,16,177,130,0.10591194,0.7955807,-1.2590023,0.96666646,-0.793909,-0.4292191
54,16,68,86,0.92002463,0.80108523,0.04125918,-0.6089707,-0.10236662,-0.5489466
55,16,187,172,0.2334635,0.08329025,-0.9056824,0.7991516,0.5174546,-0.8550445
56,16,88,165,0.91627735,0.91534483,-1.1474625,-0.41747013,-4.1955333,-0.43699446
57,16,65,18,0.24589464,0.62887704,-0.12875004,1.3698598,-0.5618526,1.2277153
58,16,66,164,0.5661156,0.34926403,-0.8783857,-0.62244415,-3.8658001,-0.6945463
59,16,76,186,0.9496212,0.88806903,0.11802116,-1.6287735,-2.0802238,-0.976614
