,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,137,137,0.0016127387,0.48734352,-0.23466173,0.5934634,0.38760808,-0.06471876
1,16,217,72,0.05369689,0.12885892,-0.6718474,0.77993286,-0.59440744,-0.0018313029
2,16,13,4,0.19000143,0.6738586,0.44559497,-0.85405403,0.34518087,-0.9623991
3,16,122,71,0.9622326,0.31771624,-0.7742715,-0.0632189,1.6389093,0.8049974
4,16,14,19,0.0033641476,0.23720235,-0.18814096,-0.19307067,0.1880391,-0.32163495
5,16,197,71,0.0026110655,0.11516404,-0.093940906,0.3746051,0.29050732,-1.3727155
6,16,180,47,0.029706867,0.20980114,0.16928904,0.8221683,0.000956319,-0.2539922
7,16,87,58,0.9255773,0.9000648,0.63159955,-0.6547682,-0.80999017,-1.0681942
8,16,94,33,0.97016346,0.47706327,-0.18371236,0.37162068,0.07824478,0.07341501
9,16,117,131,0.0048796283,0.4146513,-0.64700216,0.7062286,0.290304,-0.31322473
10,16,96,78,0.64125264,0.39304003,-1.1525935,0.64754087,0.41437218,0.3450275
11,16,22,35,0.004308245,0.46697742,0.21599096,0.41090906,-1.3311605,0.33649468
12,16,80,74,0.8609159,0.79004896,-0.1211152,0.7595697,0.08289188,0.18242353
13,16,141,121,0.2349729,0.2617446,-0.49491155,0.44651073,-2.0000763,-0.40139073
14,16,74,192,0.007212256,0.08326273,-0.27058733,-0.84095764,1.1068256,-0.9099499
15,16,204,67,0.47705537,0.3653985,-0.6125458,0.35541427,1.5133802,-0.21859767
16,16,100,78,0.83340466,0.31455004,-0.8416293,1.0349549,1.0666558,2.4308279
17,16,122,54,0.9148893,0.9506011,3.2809849,-0.34317714,0.13783184,-0.7575893
18,16,104,136,0.0060336273,0.17278446,-1.330812,0.7057291,1.6592785,-0.10715552
19,16,200,17,0.00944592,0.10564564,-0.42883164,-0.10534719,-0.035827897,-1.0721385
20,16,86,34,0.70037794,0.7496945,-1.3158432,0.4150801,-1.0190808,0.14091843
21,16,110,92,0.6437767,0.5544997,-1.0595669,1.1765141,-1.1750247,-0.26318812
22,16,169,133,0.018610502,0.07420108,-1.1340009,0.2871219,-1.0674456,0.08414971
23,16,191,108,0.012680172,0.055667963,-0.8229417,0.4607607,0.8123485,-0.7078776
24,16,190,171,0.0056918785,0.119379036,-1.3827493,0.10279276,0.07018702,-0.1511286
25,16,215,20,0.012433311,0.21110088,-0.6723605,0.045129575,-0.44807157,-1.4053407
26,16,74,14,0.8378662,0.2638086,0.31121972,1.0015963,-0.5932976,2.07696
27,16,99,108,0.38265216,0.025330324,-1.220231,0.21373367,2.1511393,-0.4988828
28,16,109,117,0.04308619,0.38743615,-1.4067594,-0.53472453,-1.3907459,-0.8123553
29,16,188,120,0.0012981715,0.16162631,-0.2749046,0.9006913,1.051251,-0.50977635
30,16,148,66,0.16798842,0.41874295,-0.61688584,-1.9428335,-0.9007512,-0.88509905
31,16,99,77,0.40149134,0.073389694,-0.6398674,0.47884715,1.3030258,0.2026819
32,16,109,49,0.94624573,0.89302355,1.5256174,-1.0002211,0.064210966,-2.347776
33,16,206,33,0.0077425903,0.23680592,-0.41168174,-0.4527339,0.40392035,-0.7303958
34,16,140,116,0.0068534063,0.18650441,-0.071672074,0.7164411,1.0446099,-0.71503067
35,16,82,170,0.11472007,0.047577366,-0.62116337,-0.6560463,0.6082839,-0.1868716
36,16,117,140,0.024767138,0.19797194,-0.95052236,-1.1980913,1.6178906,-0.27435684
37,16,202,79,0.024979662,0.5328593,-0.65067893,0.86653084,-0.19411401,-0.38371804
38,16,175,75,0.0064818244,0.084339514,-1.3212398,1.7446845,-0.069763854,-0.83740747
39,16,165,99,0.027357124,0.08493919,-0.79176056,0.20067185,1.3583059,-0.8346127
40,16,91,28,0.7139949,0.537601,-0.10336522,0.20223482,0.87207395,0.3636856
41,16,140,173,0.00822665,0.10965525,-0.27586344,-0.5805668,0.8530661,-1.0379826
42,16,78,35,0.9722166,0.9712445,1.1254789,0.32244042,0.34657642,-0.21777126
43,16,188,19,0.3297326,0.06946966,-0.39848077,-0.013561484,0.9899752,0.108611934
44,16,108,163,0.17758958,0.105395064,-0.070602946,0.23605989,-0.588214,0.5584748
45,16,102,91,0.86195934,0.15184069,-0.803763,0.044089567,1.1193482,2.149778
46,16,35,41,0.54296637,0.15475157,0.52715564,0.27071646,0.9857684,-0.300315
47,16,164,86,0.08358443,0.041484375,-0.29564446,0.049797166,-0.34900144,0.33706534
48,16,102,9,0.85162514,0.83986914,-0.16301331,-0.5272295,-0.57730407,-0.9321027
49,16,161,78,0.28231025,0.053929158,-0.552661,0.50337195,-1.1409084,-0.96982926
50,16,86,108,0.008140422,0.17612259,-0.29246897,-0.3550892,0.09061274,-0.47036293
51,16,180,154,0.002023671,0.08244968,-0.44158012,-0.0827353,0.9043779,-0.8351258
52,16,119,189,0.0286684,0.24526645,-0.41432706,0.034430634,1.9387326,-0.80656165
53,16,86,75,0.8134619,0.41447297,-0.121052705,0.9868594,-0.17249733,3.066921
54,16,105,51,0.9576331,0.35817003,0.012593645,-0.058513664,-0.47707477,1.4369669
55,16,96,92,0.4354458,0.09711459,-1.0765431,-0.15980645,1.2411022,1.2582034
56,16,123,18,0.33498567,0.5633298,-0.50832987,0.6426622,-0.86751264,0.3845683
57,16,71,100,0.016622609,0.11808029,-0.58440566,-0.45784,0.11305457,-0.49542725
58,16,156,70,0.5630919,0.09399003,-0.7308575,0.66351885,0.8376425,0.46574512
59,16,138,62,0.6094025,0.91923803,-1.4108237,0.25735527,-2.0414228,-0.9338076
60,16,235,0,0.08064502,0.1920051,0.54416364,-0.69899386,-0.56317365,-1.3921887
61,16,166,12,0.7853145,0.9267533,-0.9623579,0.75702757,-1.8221301,0.5188936
62,16,122,76,0.699502,0.22602667,-0.5574796,0.600855,-0.21296683,0.45778856
63,16,115,190,0.024234748,0.40994397,-0.34100327,0.21492693,1.1778911,-0.69399434
64,16,125,12,0.041820947,0.8109682,-1.226786,0.9946565,-0.7283865,-0.16700137
65,16,97,14,0.67358595,0.01594017,0.15726109,0.2001697,-1.1804966,0.094553575
66,16,141,44,0.9110417,0.6652541,0.7890875,-0.34749866,-0.015395276,-0.9137453
67,16,129,139,0.05446554,0.3754661,-0.2098687,-0.020573046,0.49669334,-0.3262989
68,16,193,31,0.017753417,0.1807792,0.2914597,0.2982568,1.4262836,-0.8015115
