,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,225,158,0.004091987,0.17247438,-0.3766962,-0.5377888,0.09737603,-1.1724739
1,16,153,102,0.49759203,0.034295067,-0.5445682,0.2391489,-0.21278393,0.5185864
2,16,100,108,0.4782802,0.014792257,-0.58305484,0.15918614,2.8478663,-0.050404225
3,16,103,68,0.8773848,0.22723125,0.26306844,-0.7026725,-0.10843542,-0.0018438181
4,16,92,192,0.31488776,0.10923433,0.29755718,-0.5906647,-1.0898618,-1.0510515
5,16,101,197,0.9456342,0.85243976,-0.20299788,1.7436246,-0.27491838,0.43551695
6,16,230,128,0.34698293,0.14526555,-0.21207085,-0.4448624,-0.5921416,-0.554002
7,16,53,124,0.6224978,0.08843099,-1.083165,-0.16632538,2.7021735,-0.023094827
8,16,132,103,0.4100279,0.024402358,-0.17588495,0.65765154,1.1879898,-0.5222671
9,16,81,123,0.27873933,0.038959157,-0.73687994,-0.24418372,1.7996958,0.1269292
10,16,42,126,0.1780254,0.22579938,-1.5952777,0.05884961,-0.62073797,0.4459446
11,16,59,118,0.63156223,0.012860221,-0.2327072,0.34320778,0.16594096,2.6252558
12,16,149,177,0.35162306,0.016207568,-1.3024853,-0.14145404,0.65805453,-1.319509
13,16,117,88,0.9565044,0.9278341,0.9766917,-1.6692435,0.14602174,-1.5841551
14,16,160,146,0.0028534026,0.020778745,-1.6017308,-0.10589607,0.24320035,-0.72277284
15,16,137,35,0.30807963,0.36893538,-0.5618204,-0.5849327,-0.8773227,-0.037616614
16,16,57,161,0.4892157,0.060940944,-0.5102969,0.4556845,-1.2229172,-0.1329211
17,16,102,159,0.12481114,0.20724154,1.1520052,-0.61138,1.2370206,-0.87438637
18,16,106,58,0.8284997,0.79712963,0.10292063,0.9965,-1.9321808,-0.021769337
19,16,63,59,0.7726984,0.48259127,-0.24408527,0.47873875,-0.7756166,0.60095537
20,16,135,9,0.06564403,0.30546033,0.17715645,-1.1373918,-0.054415055,-0.73846483
21,16,134,151,0.05201546,0.057138436,0.41774333,0.23643582,1.2310766,-0.9534596
22,16,141,178,0.06982998,0.028275158,-1.7350116,-0.29241517,0.58918804,-0.2422082
23,16,190,186,0.06317071,0.018987477,0.49570334,-1.104837,1.8551164,-2.0291958
24,16,177,191,0.2237729,0.041273445,-0.14029968,0.47047216,-0.69525176,0.6276823
25,16,154,162,0.017287288,0.042163916,-0.86039317,0.14748959,0.561134,-0.6858271
26,16,71,167,0.029941507,0.022663726,-0.49303254,0.631004,0.48657402,-0.5341086
27,16,126,132,0.7797718,0.008004092,-0.44834942,1.156608,-0.6581102,-0.09982146
28,16,65,127,0.38074297,0.58794844,-0.19309694,0.19525892,-0.25490946,-0.044714183
29,16,108,57,0.6765213,0.3700641,-1.032591,0.5614881,0.12596317,0.7898967
30,16,101,67,0.47767997,0.106787026,-0.3748075,-0.29354802,0.19291392,-0.37118146
31,16,130,21,0.01480801,0.13941783,0.11928521,0.29274037,-0.80037284,-0.03636783
32,16,166,49,0.5131484,0.5585433,0.051324945,0.01846563,0.1492484,0.34931144
33,16,122,53,0.86236525,0.9728539,2.3348174,-0.61244947,-0.22962445,-0.53202224
34,16,143,31,0.21149209,0.08478216,0.084865905,1.278687,-0.97445184,0.1589937
35,16,85,40,0.716534,0.076734796,-0.56402785,1.6123325,-0.8018619,2.1706474
36,16,83,52,0.5073141,0.07062376,-0.14690635,-0.10679814,-0.040541217,0.55877966
