,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,24,75,0.0022001294,0.18708375,-0.8032264,-0.05015007,0.68316656,-0.13969806
1,16,141,27,0.9579804,0.76492393,-0.6413527,0.09797134,-0.43807492,0.9189481
2,16,178,50,0.93694353,0.61378026,-1.4121143,0.91403145,-0.08762408,0.9167698
3,16,150,93,0.8842454,0.87162805,-0.7859641,0.37280887,-1.8694673,-0.883339
4,16,175,137,0.027531827,0.076285,0.5455181,-0.49673665,0.5005305,-0.30801454
5,16,189,83,0.9509734,0.98491484,-0.5018546,2.7134507,-3.069657,-0.37651387
6,16,195,111,0.9743979,0.97014785,-1.1353863,3.3165085,-3.024669,-0.4861921
7,16,169,18,0.8046603,0.16501182,-0.43086258,1.280929,0.81567985,1.3576865
8,16,210,92,0.93782157,0.9690895,0.66280556,1.497975,-0.6069178,-0.60064006
9,16,105,70,0.52489066,0.5490943,-1.0602168,0.6304594,0.36821538,0.21260874
10,16,105,82,0.004671552,0.0973135,0.042137247,-1.0095264,0.101936445,-0.9907028
11,16,155,27,0.79466033,0.9023032,-0.42202622,0.2318046,0.4514658,-0.12343233
12,16,119,50,0.8821342,0.8415595,-0.6282059,1.0855774,-0.44734272,0.23362264
13,16,185,36,0.9644236,0.9606599,-1.1307209,3.1670358,-2.7924192,-1.0950907
14,16,173,52,0.8543222,0.8514311,-1.2226781,1.3046945,1.1992515,0.3249057
15,16,161,150,0.011766354,0.06951693,-0.34713402,-0.2143832,0.43067512,-0.11983949
16,16,143,94,0.901039,0.91780794,-0.6048284,1.2733432,-0.6753561,-0.6416706
17,16,171,47,0.6952865,0.11593613,-1.0530342,0.8284999,-0.31496486,0.1975144
18,16,85,72,0.007460438,0.09769654,-0.48435226,-0.2273934,0.7834423,-0.32937428
19,16,93,46,0.9039755,0.7768393,-0.56205004,1.5254382,-0.28343493,-0.10107489
20,16,179,94,0.9549662,0.8850785,-1.524069,1.9080223,-0.7871961,1.2320961
21,16,80,85,0.036609735,0.67052495,-0.16885653,-0.98026055,0.8913702,-0.14037828
22,16,172,112,0.92171407,0.9591655,-0.9930472,1.3685838,-1.1208442,0.6208895
23,16,216,76,0.4275482,0.060794327,-0.41315472,0.80113167,-0.134096,0.5939909
24,16,132,93,0.681779,0.7777194,-1.5042671,0.4435196,0.43016505,-0.07478285
25,16,59,65,0.0070034666,0.19210021,-0.9088414,-0.023609271,0.15875475,-0.52473325
26,16,169,42,0.96375185,0.9291276,-1.5905778,1.2214959,-0.061684553,0.27978548
27,16,146,89,0.87775767,0.87134564,-1.9011043,-0.3419487,-1.1527972,-0.7042173
28,16,176,89,0.83947694,0.8535465,0.01856536,1.5301559,-0.68775606,-0.72933495
29,16,171,109,0.94245183,0.9539627,-1.5228847,2.247407,-2.411706,-0.49211678
30,16,172,60,0.6427389,0.77334034,-0.37415957,0.7298172,-0.4442892,-0.44006053
31,16,173,125,0.37383986,0.27063248,-1.0440516,0.5389424,0.51062155,0.57077736
32,16,96,106,0.0033687027,0.33615032,-0.33708787,0.076138996,0.70459247,-0.6167076
