,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,121,197,0.42910412,0.061054677,-0.5929068,0.8757298,1.9950814,-0.6772005
1,16,217,70,0.004171452,0.13738306,-0.14339511,-0.22518381,0.75324744,-0.77147394
2,16,53,177,0.9201671,0.03333363,-0.4626855,0.152036,0.93540686,0.26249093
3,16,238,163,0.003790325,0.117720306,-1.1698675,0.026296342,-0.018162662,-0.4720132
4,16,183,56,0.00021640946,0.86827296,-2.083551,0.64892364,-3.9320724,-0.40752453
5,16,74,188,0.7011611,0.023823475,-0.40020218,0.7015223,1.0857972,-0.6624598
6,16,36,185,0.5278481,0.037060242,0.029002834,0.06761801,0.86445165,1.042429
7,16,85,132,0.012950829,0.16386865,-0.274762,0.3560811,1.6186906,-0.6191501
8,16,191,92,0.0060079237,0.95270944,-0.5559469,-0.38393745,-4.3514986,0.20307364
9,16,224,47,0.036347575,0.101428464,-0.86571014,-0.8561773,0.46362126,-0.66841966
10,16,85,96,0.000109840286,0.88939905,-2.932096,-0.28285903,-1.3492221,-0.14866565
11,16,80,66,0.10530185,0.18250704,-1.8619729,-1.5287038,1.1636748,-0.27158052
12,16,132,79,3.4134813e-05,0.4849915,-1.521042,-1.3721132,-3.719856,-0.304895
13,16,59,76,0.0008184334,0.20730561,-0.17532656,0.19799314,1.4950987,-0.38060555
14,16,62,48,0.14605877,0.6527946,-0.04767561,-1.0310462,-1.3750427,0.2042852
15,16,121,164,0.032567702,0.15824415,-0.59502566,-0.3981513,1.391703,-0.7576375
16,16,204,58,4.5821453e-06,0.8630829,-2.6749878,0.29453456,-2.616353,-0.16661207
17,16,76,114,0.004104006,0.73392135,-2.581366,0.24665396,-3.817765,-0.19199982
18,16,93,157,0.11439254,0.011428206,-0.39624757,-0.79189974,0.37954342,-0.43850425
19,16,81,168,0.38525707,0.048527975,-1.0606565,-0.09472718,0.7244807,-0.7160598
20,16,137,139,0.00462891,0.04389431,-0.45141804,-0.5942977,-0.25030303,-1.0540316
21,16,40,117,0.005510385,0.20734611,-1.736523,-1.364125,1.746842,-0.7651326
22,16,182,177,0.2649656,0.26832315,-0.5872743,-1.0370541,-2.5318732,-0.40118158
23,16,62,51,0.10780676,0.7308328,-0.48643675,-0.50244,-2.0873659,0.14887065
24,16,189,187,0.0015695572,0.031712323,-1.31988,0.22499621,0.63146883,-1.104959
25,16,205,152,0.009772514,0.73906684,-1.3499788,-0.50940025,-1.3347905,-0.79483414
26,16,88,51,0.042286385,0.19267073,-0.43851212,-0.61212355,0.4678155,-0.88973093
27,16,81,39,0.032219786,0.62401104,-1.3691051,-1.4648608,1.9288771,0.7249874
28,16,61,72,0.0030141736,0.030601248,-0.3307291,0.5595514,2.444608,-0.92271876
29,16,54,106,0.00015441552,0.8775617,-1.9621593,-1.8092551,-1.8504552,-0.30808383
30,16,107,196,0.88738513,0.18087576,-0.29082137,-0.17195493,-0.16270794,-0.37140545
31,16,40,52,0.12995234,0.71992546,-0.3972289,-0.78370076,-2.8293045,0.16511905
32,16,220,175,0.014308378,0.6303381,-0.050730046,-1.9490349,-1.5331206,-1.0592799
33,16,199,68,0.13043457,0.0693713,-0.2000477,0.044510923,0.9907549,0.3152462
34,16,120,59,0.0030310757,0.4778374,-2.3556025,-0.20713603,-3.136396,-0.4901325
35,16,25,152,0.5529492,0.49849248,0.008909064,0.4598814,-0.07030186,0.022338534
36,16,119,194,0.9642116,0.9566912,1.1883457,1.275212,0.36640227,0.75035304
37,16,116,151,0.002812819,0.5061631,-0.85457224,1.5534588,1.525631,0.9664268
38,16,96,104,6.8186295e-05,0.8990457,-1.5814918,-1.0748211,-3.3453422,-0.41367516
39,16,17,159,0.44310343,0.038269777,-1.1705962,0.6398337,1.8705125,-0.570731
40,16,203,160,0.00090505194,0.8977523,-1.6201472,0.11683894,-4.1135325,-1.0346558
41,16,153,97,1.0524807e-05,0.8598347,-0.64112794,-1.1664236,-4.9248753,-0.1100491
42,16,89,21,0.07999564,0.23533009,-1.180945,-0.8259623,0.55188894,-0.9736511
43,16,86,61,0.00012195385,0.6271802,-2.1459792,-0.11086773,-1.5020279,-0.37300473
44,16,71,61,0.0072584786,0.1412926,-0.40680748,0.20423856,2.0403645,-0.52857214
45,16,104,104,0.00046266298,0.69517696,-1.7632475,-0.3615644,-2.2397423,0.32271123
46,16,225,98,0.0031207942,0.35557693,-2.3984401,-0.07566142,-0.28068015,-1.0894427
47,16,108,111,0.0001028704,0.84563464,-1.4630601,-0.61223525,-3.6243665,-0.8575587
48,16,62,126,0.056413855,0.33232623,-0.5162983,-0.1441152,-0.55950356,1.3133347
49,16,25,98,0.1531454,0.016725264,-0.62016386,-0.36616287,-0.068565734,0.1838825
50,16,95,72,0.012258028,0.42781958,-0.55838263,0.22805734,0.61631155,-0.7065103
51,16,187,33,0.035590615,0.03478452,-0.7368119,0.030776106,1.6063049,-0.5001115
52,16,108,193,0.93348885,0.95385766,0.8405309,-0.71388954,-1.242645,0.09674562
53,16,196,34,0.014408211,0.06397583,-0.70611846,0.2584024,1.1356211,-0.77180296
54,16,233,148,0.00011010196,0.90670705,-2.2113645,0.51077825,-5.183884,-0.3402548
55,16,80,28,0.008566987,0.42638168,-1.905925,-0.7064267,1.6968232,0.4823779
56,16,186,39,0.005349447,0.05095168,-0.3855622,-0.28077465,-0.16533884,-0.9020491
57,16,29,77,0.011738203,0.30533612,-1.5100486,-0.52353936,-0.38176677,-0.947425
58,16,189,77,0.00019122098,0.7181686,-1.1630418,-0.19072758,-3.6979482,-0.018176606
59,16,80,189,0.58886945,0.09626953,-0.14601679,0.31806588,1.0899044,0.20144837
60,16,107,68,3.820514e-05,0.5549879,-2.4051676,-0.2868648,-2.2786536,-0.4881306
61,16,188,108,0.007169901,0.866608,-1.602952,-0.45888966,-2.4586923,-0.09852988
62,16,193,136,0.0120658465,0.078216426,-0.72421724,-0.6913731,-0.32454345,-0.8367606
63,16,104,160,0.103434265,0.050174758,-0.43151966,0.26533765,1.017978,-0.47913724
64,16,176,186,0.0054765344,0.049946386,-1.6947762,-0.47961646,0.29389516,-1.0898708
65,16,96,18,0.012486821,0.06388264,-1.2380912,-0.18709408,-1.398522,-0.6895445
66,16,170,155,0.006212702,0.6766008,-0.7080471,-1.406383,0.49728745,-1.2046537
67,16,98,69,0.00012680999,0.849763,-2.1835144,-0.07928263,-2.823062,-0.22553557
68,16,128,142,0.14335701,0.5798632,-0.33199492,0.3872985,0.7352372,-0.0049413
69,16,242,158,0.009642764,0.049265016,-0.6596338,0.35144225,1.613049,-0.68408614
70,16,47,61,0.00029045664,0.25459626,-1.9217318,0.10981804,1.0280471,-1.4257923
71,16,102,92,2.4481888e-05,0.7896528,-1.7741385,-0.043951225,-3.6129322,0.4425546
72,16,187,177,0.023010654,0.23512381,0.25627625,0.22106479,-0.197051,0.3643554
73,16,193,191,0.033197228,0.14890872,-0.48885196,0.21227966,-1.452455,-1.0078527
74,16,230,73,0.0876996,0.23699412,-0.35777313,-1.2090374,0.6844221,-0.6799052
75,16,92,45,0.014147601,0.29426536,-1.4801425,-0.8682502,0.48271093,0.6793935
76,16,145,182,0.0005384763,0.026393967,0.22536284,-0.67334276,1.2431761,-1.294979
77,16,46,37,0.2267641,0.6075331,-0.41617882,-0.642146,-2.5932574,-0.89821005
78,16,158,80,0.00052501616,0.69578904,-1.8197256,0.6528636,-4.4831038,-0.6090299
79,16,243,150,0.0021896553,0.110855535,-0.9540697,0.40836692,0.91404223,-0.5248105
80,16,44,112,0.0049959216,0.03286073,-0.6060932,-0.67376465,0.89212275,-1.0762784
81,16,84,21,0.07543839,0.5468769,-0.49738404,-0.014587574,1.5317912,0.852483
