,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,87,61,0.26284933,0.04567031,-0.68657976,-0.3984395,2.3308778,0.24943411
1,16,64,136,0.4202046,0.03719633,-0.30595234,0.7247966,0.48956195,-0.4885891
2,16,91,119,0.19952516,0.14748824,-0.34194052,0.390442,0.42730737,-0.20220943
3,16,16,105,0.09337279,0.016927464,-0.8058553,0.49744228,0.3052033,-0.7969395
4,16,48,117,0.5047653,0.16123621,-0.77348256,0.75027037,-0.425815,1.4133801
5,16,95,64,0.3269093,0.6046648,-0.0481257,0.4000947,0.5840159,0.03085645
6,16,160,61,0.47820628,0.36984593,-0.57210827,0.6164584,-0.19718188,-0.32842922
7,16,86,57,0.059859954,0.59765375,0.4711046,-0.84463084,0.599552,-1.5598121
8,16,134,89,0.009876873,0.19794138,-0.02152505,-0.75766236,-0.0255047,-2.1491313
9,16,126,133,0.08943604,0.028655218,-0.09744769,1.4736443,-0.052757982,-0.693818
10,16,51,122,0.6107787,0.0074796244,-0.42990386,0.8805585,0.05927125,0.030390723
11,16,120,54,0.14255153,0.0751534,-0.63685113,-0.024807464,1.0253763,-0.18425395
12,16,53,95,0.30223885,0.24158806,-0.88901556,-0.4713628,-0.6765638,0.011364801
13,16,139,102,0.3835614,0.06745919,-1.2049247,0.014192253,1.4924809,0.009995619
14,16,10,88,0.008334283,0.20481876,-0.58089674,-0.524382,-0.021628603,0.10515063
15,16,102,137,0.26499474,0.062361773,-0.45857343,0.61263895,-0.24849702,1.1406068
16,16,68,123,0.27241093,0.19679505,-0.25717756,0.17171592,0.07378877,-0.41787857
17,16,130,94,0.3109916,0.009538543,-0.045262374,-0.25586426,0.5855992,-0.45379007
18,16,87,140,0.79100686,0.7308086,0.021887591,-0.01459319,-1.4923266,-0.030174153
19,16,35,92,0.055932708,0.06648708,-0.48557913,0.61143,0.22212835,-0.14905338
20,16,69,95,0.7458542,0.07780997,-0.6543078,1.2062663,0.6441772,1.1939431
21,16,66,25,0.5923381,0.034008685,-1.5470281,0.99392354,1.3021203,-0.12750706
22,16,113,41,0.6237426,0.14607477,-0.5249395,0.044973113,1.2557636,-0.18464386
23,16,65,91,0.6180049,0.04235261,-0.6320461,0.45293015,0.9679067,0.8288394
24,16,76,51,0.2908816,0.39895213,-0.55442584,-0.78532404,0.6426909,1.176698
25,16,29,100,0.013406998,0.04543431,-0.72144157,0.20664376,-0.5224576,-0.74281853
26,16,49,98,0.17380898,0.06278655,-0.20213579,0.36641663,-0.21273522,-0.28942963
27,16,59,156,0.19214919,0.51803964,0.14985046,-1.9129539,0.49190497,-1.0103182
28,16,82,105,0.24811867,0.027185302,-0.22897986,0.7571385,0.38392964,0.7995643
29,16,104,161,0.038354892,0.3589204,0.022451127,-0.30584753,0.95232856,-0.5123054
30,16,84,149,0.5021883,0.14755337,-0.62563574,-0.2994994,1.4310775,-0.009732098
31,16,63,54,0.29452306,0.656132,-0.7580896,0.06269772,-0.5777107,0.30198234
32,16,149,43,0.5117256,0.8015543,-0.8732632,1.1561834,-0.7244348,0.023936102
33,16,146,131,0.024873488,0.4300503,0.18476278,1.034581,-0.83768237,0.05921962
34,16,104,149,0.4716336,0.15442494,-1.9997302,1.4824878,-0.9350251,1.8838066
35,16,146,71,0.68956167,0.9269885,2.4309556,-1.1283164,-0.82891566,-0.9628533
36,16,140,61,0.110160686,0.04413928,-0.030493155,-0.101319216,-0.043487146,0.014619705
37,16,150,78,0.4025309,0.14892417,-1.2956526,0.77193373,1.3928226,0.78005785
38,16,116,45,0.33333445,0.014586646,-0.5661284,0.0015733005,0.030909162,0.46743947
39,16,118,73,0.19334026,0.006144345,0.39176765,0.81727797,-0.69587356,1.2166176
40,16,115,51,0.37938333,0.017104967,-0.69103897,-0.10640124,-0.1400993,0.4998313
41,16,110,77,0.18380962,0.015466306,0.38392037,0.8365103,-0.8480596,0.70135033
42,16,73,23,0.44316018,0.07504817,-1.2746502,0.3334583,0.8957433,0.7949151
43,16,129,70,0.4985037,0.52927786,-1.1617498,-0.6322597,1.3458635,0.7938356
44,16,124,68,0.44136393,0.12468225,-0.8658249,0.7107624,0.34160918,1.7662965
45,16,141,124,0.033750515,0.008277038,-0.29222474,0.29834512,0.30336657,-1.5032381
46,16,97,142,0.50914764,0.5898632,-1.8308346,-0.10431595,-0.68452024,0.5344495
47,16,127,46,0.15398042,0.22312872,-0.09739793,1.073011,0.029982807,-0.6908278
48,16,60,127,0.4365828,0.38808277,-0.19755562,0.25028127,-0.25753957,1.0191214
49,16,60,92,0.3801226,0.047568258,0.10946849,0.19287486,1.1323818,-0.558476
50,16,132,96,0.21544957,0.15064947,-0.85872567,0.52317995,-0.8035264,-0.1824515
51,16,151,151,0.0022297043,0.18933025,-0.8996171,0.14743903,1.3414049,-0.74451363
52,16,127,69,0.3165816,0.09235514,-0.8243615,0.9522866,0.73796767,0.4134505
53,16,9,65,0.020468263,0.08073382,-0.03792827,0.3036953,0.49298066,-0.8560959
54,16,110,150,0.06720298,0.062079526,0.29875237,-0.4466576,0.3876503,-1.1485837
55,16,167,69,0.0680539,0.007933023,-0.08584294,0.4657741,0.16728921,-1.0255796
56,16,109,162,0.054265022,0.093617335,0.31951642,0.096714936,-0.53133065,-0.6553454
57,16,59,34,0.7592782,0.19397001,-0.44953096,1.5507903,0.13592249,0.38140637
58,16,76,128,0.58238506,0.14381859,-0.29019248,1.1969837,-0.17893016,-0.5014754
59,16,165,113,0.02487357,0.14518023,0.41378552,-0.061387807,0.36994073,-0.16879438
60,16,70,113,0.6097593,0.0717449,-0.61230475,1.0713993,2.1757722,0.12909858
61,16,40,100,0.47147962,0.3238891,-0.16668014,0.03154759,-1.0422604,-0.07110323
62,16,150,56,0.4117077,0.27172816,-1.0214722,0.13051985,0.28517768,0.28808686
63,16,65,141,0.63340306,0.10197176,0.027468193,-0.61954576,1.6209161,-0.36523518
64,16,85,14,0.08395836,0.0101629505,-0.6442784,-0.06275762,-0.17559786,-0.8879112
65,16,31,71,0.47730142,0.021564143,-0.508611,0.7189463,1.0468812,-0.008223545
66,16,163,117,0.027759023,0.26611114,0.38477036,0.88339806,-0.119790114,-0.049158506
67,16,59,67,0.23289731,0.0674111,-0.0377699,0.47927505,0.8115156,-0.4488565
68,16,156,52,0.10188878,0.079800986,-0.5540448,-0.22582428,1.3242944,-0.5173521
69,16,89,34,0.5518679,0.40019754,-0.5436388,0.009769727,-0.4838614,-0.50834006
70,16,77,87,0.3496403,0.038921732,-0.4599147,1.8795406,-1.517611,0.6724346
71,16,30,116,0.018716138,0.043596897,-0.5442603,-0.6710134,0.06404307,-0.6509266
72,16,94,18,0.07111548,0.041752152,-0.16623844,-0.1369515,-0.02663556,-0.34188077
73,16,75,74,0.53285533,0.3180806,0.033196114,0.50298285,-1.3045754,0.27111015
74,16,46,97,0.23255184,0.0974123,-0.5780477,0.5073034,1.0500407,0.09813219
75,16,91,48,0.18312116,0.35023862,-0.5948595,2.1818533,0.34447125,1.0015898
76,16,136,143,0.5709695,0.042971198,-0.5497301,1.0355266,0.6097023,-0.26024535
77,16,94,97,0.22771025,0.18516275,-0.07273906,-0.20537034,1.2779034,0.195793
78,16,84,144,0.6424257,0.29133186,-0.8821701,0.14206535,-0.6579773,-0.123869225
79,16,80,93,0.96374947,0.95839196,1.9198931,-1.4778405,-1.9291928,-0.6075149
80,16,67,46,0.5796917,0.06904757,-0.27812737,0.77241784,0.5831269,2.7672281
81,16,68,61,0.10441412,0.032360286,-0.4590378,0.760839,1.084533,-0.72276384
82,16,52,94,0.25425053,0.48633102,-1.8243365,-0.015976543,-1.0270246,-0.08709825
83,16,106,146,0.040900607,0.07408776,-0.25016376,-0.34211755,-0.13644254,-1.5503681
84,16,109,64,0.7331872,0.9133463,2.7965698,-0.62100923,-0.5781889,-1.317347
85,16,155,76,0.18015072,0.026047554,0.16483109,0.5517577,1.1476805,-1.1392215
86,16,64,127,0.38794744,0.09056271,-0.124634035,0.45193115,0.6351111,1.0908301
