,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,183,126,0.10670334,0.5676269,-1.1604698,-0.1525357,0.6283386,-0.530766
1,16,91,130,0.089948036,0.27807188,-1.9000406,-2.1799827,1.3940713,-0.4733189
2,16,164,152,0.11254543,0.22802053,-1.1889747,-0.20286709,0.16577153,-0.1325075
3,16,108,136,0.58634293,0.040123165,-0.30010787,0.5456561,-0.6369286,0.015821638
4,16,158,117,0.23125158,0.011769471,-0.32486823,-0.20087896,-0.6529915,-0.19371222
5,16,177,107,0.0021342284,0.70698106,-1.0651615,1.7939366,-2.4383337,-0.19180766
6,16,88,135,0.33536595,0.046363592,-0.7991518,-0.6159998,0.3627287,-1.2137649
7,16,57,163,0.07106016,0.08063677,0.97564316,-0.49143916,0.7650233,-1.2623229
8,16,17,7,0.08175717,0.77063864,-2.2732599,-0.409088,1.9029182,-0.98580277
9,16,165,136,0.43684533,0.018322013,-0.41334426,0.2706021,1.0786829,0.15462536
10,16,144,120,0.21673393,0.018208979,-0.37701833,0.32083446,0.08327961,-0.5709591
11,16,117,74,0.009528201,0.32305717,-0.09952116,-1.8778987,0.91809356,-1.0818167
12,16,165,89,0.00050935533,0.51183414,-1.4071201,-0.6073085,-0.44965222,0.12764841
13,16,40,45,0.0013403872,0.35027552,-1.6500763,-0.36037147,1.4231681,-0.92833763
14,16,122,181,0.6850317,0.02333001,-0.18400024,-0.29252967,2.3792112,0.56373787
15,16,71,97,0.07952176,0.26043594,-0.5704144,-0.87213224,2.3193974,-1.2352395
16,16,174,100,0.007589886,0.5884351,-1.0433738,0.060576163,-0.074458994,0.023913903
17,16,142,167,0.41946593,0.032807056,-0.2785157,0.39944676,0.838984,-0.10887172
18,16,78,50,0.30936754,0.18191603,-0.7086718,-0.9033636,-0.11884716,-0.24619046
19,16,68,64,0.027659448,0.27189016,0.5522098,0.43598273,-0.18932173,-0.013274672
20,16,168,35,0.000580192,0.09162222,-1.1115416,-1.0310313,-0.43197227,-1.7869815
21,16,144,32,0.0041858777,0.1130288,-0.82211226,-0.14149511,0.5395577,-1.029615
22,16,40,114,0.0042755785,0.11636911,-0.4245412,0.37072042,-0.4468114,-0.5491564
23,16,7,33,0.1524119,0.8260308,-0.31515262,-0.6857073,0.089649506,-0.24674353
24,16,72,35,0.042789552,0.48555362,-0.12732589,-0.5320965,-0.7855242,-0.49709153
25,16,159,122,0.04313577,0.025756404,-0.4870472,-0.46093696,0.45477095,-0.3681652
26,16,175,76,0.00018300337,0.7834097,-0.24573494,-1.8078828,-2.3702927,0.20870858
27,16,80,167,0.13950008,0.014677601,-0.014920409,-0.20722538,0.7146624,0.38085213
28,16,112,144,0.48340744,0.063718036,-0.16339514,-0.4433596,1.0653429,0.7816878
29,16,135,34,0.0044845412,0.49945113,-2.0663674,0.13180394,0.8483947,-0.5145185
30,16,35,197,0.43101728,0.024825087,-2.1404681,-0.3633447,0.006068393,-0.66927123
31,16,8,35,0.1012958,0.12912495,-0.9478048,-0.4434095,0.23490047,-0.40206394
32,16,105,140,0.9538212,0.92058223,2.1238947,-0.56388164,0.14370288,-0.02414819
33,16,36,37,0.0033118885,0.039282724,-0.9186559,-0.044533096,0.6265148,-0.5978626
34,16,72,63,0.21500805,0.5672181,0.74534667,-1.4041834,0.9611331,-0.745911
35,16,176,188,0.18423194,0.047464795,0.25938487,-1.0752666,0.22730209,-0.75502604
36,16,61,165,0.13501215,0.020683393,-0.077997826,0.12874769,0.19908348,-0.43222824
37,16,130,45,0.0020239893,0.06878445,-0.013026412,1.3069212,0.7429497,-0.14088598
38,16,64,108,0.0043598693,0.14047934,0.86519164,-2.4879904,0.9002057,-1.7493129
39,16,150,141,0.124527276,0.08255463,-0.1848851,-0.20517893,1.1998818,-0.51704955
40,16,142,196,0.3262152,0.048754983,-0.14599106,0.40155688,0.97844994,-0.27101564
41,16,33,63,0.01131361,0.30556685,-0.1465979,0.48233876,1.52461,-0.4609672
42,16,119,87,0.07873373,0.057654828,-0.32250497,-1.0769436,0.12678762,-0.92273027
43,16,181,153,0.8316301,0.9576266,0.59533846,-0.8501285,0.69536996,-1.2914686
44,16,66,62,0.09583479,0.041100353,-0.20818308,-0.7311973,0.2697921,-0.5178717
