,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,41,124,0.8584017,0.04233353,-0.1826415,-0.09568672,0.29937482,0.32172206
1,16,88,123,0.808859,0.11399946,-0.21146446,0.75241446,-1.0881606,-0.24393798
2,16,113,105,0.29610983,0.05626485,-0.7753403,-0.07808168,-1.0321305,-0.3253414
3,16,89,163,0.98480916,0.60429335,-0.3671784,2.095701,-0.08905502,1.4374335
4,16,114,78,0.07217439,0.017745525,-0.708423,-0.12268655,0.39143056,-0.6956479
5,16,95,153,0.6499688,0.13259254,0.097725466,1.3244109,-0.30345374,-0.49138096
6,16,55,93,0.7900156,0.02142094,-0.509132,1.1296883,-0.49992892,1.1180629
7,16,52,40,0.0006291755,0.045964647,-1.345774,-0.9106656,-0.40986565,-1.639193
8,16,37,120,0.84380144,0.7212716,-1.0670832,1.7268088,-1.9416503,-0.0038019465
9,16,108,154,0.8606973,0.29075167,-0.5065587,-0.05609613,-0.80550474,0.80334455
10,16,92,103,0.43777835,0.093571424,0.012912061,-0.88142896,2.2515926,0.008570387
11,16,82,12,0.0036253796,0.105300516,-0.29407313,-0.1684185,0.63851845,-0.5381981
12,16,155,96,0.81580746,0.35658285,-0.47112283,0.18534434,-1.0946659,0.19113812
13,16,125,159,0.9542039,0.37911603,-0.57948273,-0.03005605,0.33542457,0.4660398
14,16,75,103,0.7705304,0.14178064,-0.95032674,2.0143805,-0.94588363,0.97313035
15,16,85,146,0.9798006,0.7650687,-0.99057114,1.1806946,-0.17913698,-0.03171408
16,16,48,4,0.011321915,0.27381337,0.36524075,0.1447696,1.6507797,-0.7279675
17,16,82,62,0.030487953,0.10955505,-0.39813325,-1.1401317,-0.1682489,-1.610691
18,16,123,62,0.29652914,0.15841019,-0.2535437,-0.055111304,0.62178516,-0.25973234
19,16,169,115,0.32094017,0.7879659,0.88117445,-0.4910757,0.34991056,-0.16650093
20,16,67,117,0.92577815,0.01700071,-0.09911657,1.0111455,0.38764113,0.7013314
21,16,62,154,0.81532276,0.023254605,-0.12449601,0.98596495,0.27287093,0.8429898
22,16,174,146,0.42854735,0.21403834,-1.7508273,0.31770015,-0.07781747,-0.16336891
23,16,88,89,0.8191027,0.28938374,-0.36042625,0.19204997,0.342488,0.369248
24,16,180,89,0.00835587,0.085232966,-0.8455622,0.53302556,-0.4270396,0.38801494
25,16,78,116,0.90952253,0.26419196,-0.25091815,0.980459,0.1658216,1.37181
26,16,101,204,0.56181914,0.085604765,-0.27338132,-0.67964065,0.7023849,-0.088285215
27,16,152,65,0.0029554428,0.06467536,-1.2031745,1.1725824,1.7075871,-0.89736056
28,16,22,116,0.98722863,0.9436257,-0.15704869,4.152267,-2.7322395,-0.9882289
29,16,184,71,0.07178794,0.1375324,-0.87074554,-0.5424914,-0.05939807,-0.94432855
30,16,154,104,0.56008196,0.08500432,-0.8484445,0.81113464,-1.1289296,0.24875541
31,16,110,169,0.90510195,0.9333874,-0.7259551,0.7828709,-0.61532843,-0.9258969
32,16,71,165,0.96644765,0.93734485,1.2922409,-0.5616552,0.7042715,-0.03146329
33,16,11,68,0.0048129233,0.022832848,-0.33044204,-0.39247552,-0.54789686,0.084167235
34,16,55,121,0.99231255,0.108109765,-0.31854728,2.3152783,-0.35182363,1.3964964
35,16,43,54,0.02455026,0.053337432,-0.91377157,0.4455242,-1.7626071,-0.83042216
36,16,130,64,0.23858911,0.052701335,-1.7654468,0.45859423,1.1328002,-0.45479771
37,16,116,147,0.10681075,0.33868253,-0.23907517,-1.1556255,-1.0137638,-0.7811498
38,16,156,114,0.32847568,0.09566829,-0.31809372,0.79080683,-2.3239787,0.70278734
39,16,113,168,0.96414185,0.74881834,-0.26455444,0.6143335,1.5389103,-0.09900059
40,16,157,152,0.30255157,0.08195041,-0.28939992,0.8716624,-0.8563507,-0.22264564
41,16,54,186,0.9508016,0.041855752,0.15040702,1.1353656,-1.3405184,0.44187108
42,16,81,145,0.7428031,0.931896,-1.0179774,0.9466368,-0.23862436,0.24213907
43,16,94,179,0.95335716,0.61728704,-0.11565632,-0.7090089,1.5274888,-0.0077099395
44,16,81,23,0.0018280739,0.068249404,-0.84725535,-0.27551785,-0.025694147,-0.6697265
45,16,61,129,0.88600165,0.9265288,0.98669153,-2.272181,0.38339317,-1.4094113
46,16,155,137,0.30424336,0.05546904,-0.6399149,-0.44711334,-1.9676862,-0.00878756
