,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,72,67,0.05533074,0.01006696,-0.7559192,0.12534174,0.3776712,-0.16584978
1,16,89,77,2.1626742e-05,0.60491383,-0.7138982,-1.1007922,-4.218325,-1.7968556
2,16,38,43,0.008109358,0.14548175,-1.0346748,-0.5602415,-1.4617534,-0.45630473
3,16,171,130,0.09746159,0.011974394,-0.7045792,0.3240869,-0.15560104,-0.7189154
4,16,199,66,0.048288353,0.0076716505,-0.58418244,0.030776732,0.80718607,-0.8145225
5,16,51,109,0.060883954,0.18539451,-0.54893607,-0.18232748,0.6059363,-0.4890304
6,16,109,72,0.16648063,0.08705079,-0.13028845,-0.19691108,2.14692,-0.29924336
7,16,32,128,0.034286603,0.06697868,-1.1598043,0.1767555,0.17672543,-0.9078988
8,16,109,151,0.049936146,0.037496846,-0.78127134,0.6873405,0.6592633,0.38435695
9,16,87,111,0.4314868,0.04281663,-0.5136484,-0.57872057,0.5820439,0.9328744
10,16,10,85,0.025263708,0.094260775,-0.65163994,-0.5018863,-0.098887555,-1.0414464
11,16,94,147,0.036886476,0.03570967,-0.24065278,0.18439633,-0.24785465,0.48376045
12,16,191,94,0.36338073,0.023758708,-0.21848269,0.077487566,0.31004918,1.6506802
13,16,138,53,0.023831641,0.035087362,-1.1745815,1.6698147,1.6368349,-0.45887783
14,16,49,19,0.01613371,0.35756525,0.14542167,0.83969533,-0.04012846,-0.11510211
15,16,178,68,0.08209049,0.047622032,-0.5817384,0.19271733,0.16490036,-0.8051248
16,16,62,78,0.021161973,0.26905924,-0.37671626,0.09282899,-0.18165481,-1.2598691
17,16,178,37,0.024073958,0.05730568,-0.7408118,0.8280318,0.62200844,-0.91337144
18,16,130,47,0.030793555,0.046397105,-0.6698858,1.294579,0.8277214,-0.7262396
19,16,116,89,0.36963928,0.017277515,-1.6510887,-0.71016395,0.7342734,0.032425925
20,16,130,61,0.23080747,0.047227196,-0.34488434,0.67564416,-0.040244345,-1.0283128
21,16,102,114,0.821434,0.9208457,-0.18454485,0.8993656,-0.75486106,-1.0183513
22,16,148,160,0.017275836,0.054907262,-0.16911793,-0.9463302,1.1947371,-1.0544704
23,16,105,146,0.039447397,0.7548562,-1.1591654,2.6093714,-1.098475,0.4287288
24,16,118,128,0.094745114,0.0062902286,0.41008937,0.37640816,-0.5059429,1.2167262
25,16,121,102,0.2637739,0.005580371,-0.3112529,0.70414084,-0.29935196,1.4895413
26,16,158,47,0.047107413,0.19923593,0.13497697,-0.31433743,-0.07358518,-1.503322
27,16,185,154,0.0054647857,0.17931384,-0.5498915,0.26945752,0.057339553,-0.117190026
28,16,144,83,0.3568879,0.036865298,-0.97519445,-0.72097796,0.8571431,0.8814897
29,16,163,97,0.23605707,0.41199937,-1.0818787,0.26181063,0.9634729,0.10915681
30,16,187,66,0.031154297,0.011025113,-0.024060894,0.059793204,-0.36975476,-0.66931754
31,16,92,113,0.09833315,0.57002777,-0.7652815,1.5699631,-0.7776474,0.062890776
32,16,93,60,0.5785069,0.62837094,-0.38930094,0.32600936,0.5577053,-0.07236222
33,16,122,70,0.11736667,0.022162499,-0.4371658,0.3462423,-0.059617728,-0.6203661
34,16,118,172,0.022753062,0.06295405,-1.1226289,-0.6462869,0.22037645,0.3204595
35,16,194,82,0.6057064,0.012009249,-0.37148792,-0.53603214,1.1398124,0.061106194
36,16,195,89,0.33649135,0.011409299,-0.47756058,0.25870168,-0.8293703,1.563045
37,16,140,116,0.9681349,0.87554455,-0.38498488,-1.2127337,-2.3141491,-0.23763922
38,16,191,151,0.0042810244,0.091893375,-1.1552676,0.07225644,-0.38117278,-0.6593399
39,16,70,141,0.06867569,0.6008117,-1.346594,0.20089918,-2.2467759,-0.37613443
40,16,8,103,0.034191888,0.36266994,-0.7034517,-0.44826308,0.61664575,-0.90416527
41,16,126,107,0.36717188,0.2138952,-0.44967172,-0.49560338,-0.11512767,-1.2578231
42,16,113,122,0.17736052,0.012541531,-0.42243993,0.43487564,1.0637243,-0.8949836
43,16,118,85,0.3001141,0.046787165,-0.62590265,1.1121876,0.45711148,-0.57018906
44,16,166,69,0.2759167,0.011251976,-0.42896923,0.19968238,0.2283791,-0.093043745
45,16,74,50,0.3927824,0.061097015,-0.2754654,0.20959097,1.2306875,-0.16458076
46,16,117,93,0.39131087,0.20597543,-1.7324237,1.1064585,1.2606971,0.48420307
47,16,135,125,0.072037905,0.013653289,-0.31566384,0.8379493,-0.11656321,-1.1165496
48,16,181,118,0.40172064,0.030020427,-0.2863718,0.57986605,0.8714025,-0.69209826
49,16,107,105,0.077297345,0.1569581,-0.35532552,1.0942839,-0.30269733,-0.72741723
50,16,58,23,0.021684084,0.11275776,-0.3372152,-0.7333095,0.09390914,-1.2902668
51,16,97,83,0.65855926,0.09764548,-1.6083956,0.9380866,2.8154986,0.6332909
52,16,209,49,0.0009136754,0.3356058,0.1888173,-1.3551972,-0.28630832,-1.996161
53,16,56,132,0.4805705,0.48726973,-0.5264681,0.42097744,-0.15745614,0.13684277
54,16,207,107,0.5653646,0.07200441,-0.7556717,1.0024074,1.6463948,-0.6857624
55,16,216,74,0.0080297915,0.013894821,-1.9390037,0.17166157,0.12649018,-1.0362037
56,16,62,126,0.03523482,0.11782406,-0.742718,0.8479221,0.41281155,-0.4325478
57,16,130,62,0.08686212,0.03883517,-0.500525,1.0246322,-0.3365074,-0.56728846
58,16,55,92,0.12672833,0.030914202,-0.35597858,1.4249419,0.10095249,-0.40913296
59,16,110,126,0.04583562,0.07057753,-0.85680276,1.244665,0.15753895,-0.66611594
60,16,104,144,0.2023239,0.7872447,-1.9975984,1.8231874,-0.43935907,0.47994617
61,16,197,112,7.6644096e-07,0.6536656,-1.8591663,0.15184732,-3.804961,-0.31975988
62,16,84,144,0.18452124,0.23603609,-0.48112878,-0.611074,-0.109743945,-0.89687467
63,16,172,140,0.039610438,0.25673896,-0.8232801,1.0308067,-0.33880764,-0.6011244
64,16,204,75,0.04200877,0.011467705,-0.31404436,0.10348327,-0.1587739,-0.9556649
65,16,17,94,0.0049244305,0.11038865,0.4310073,-0.8927422,1.46491,-0.8269855
66,16,211,126,0.028185535,0.008549666,-0.7696068,0.6612478,0.1831457,-1.4827565
67,16,87,72,8.837253e-05,0.7365056,-0.02294347,-1.9140402,-4.8975115,-1.0492773
68,16,166,91,0.1920222,0.12120777,-0.49206597,0.42010072,0.23858467,0.059395123
69,16,123,83,0.6291854,0.019149207,-1.0069623,1.3262336,0.3365365,1.4716256
