,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,205,105,0.27840877,0.018617146,-0.98119706,-0.5479507,0.21778528,-0.93210816
1,16,145,179,0.39009908,0.24900393,-0.52766323,0.2773948,1.3545277,0.19780894
2,16,209,151,0.34761304,0.046328027,-0.39155906,-0.6271201,1.0225893,0.33879045
3,16,199,54,0.012931356,0.06540636,-0.6071778,-0.3554032,0.946838,-0.66552603
4,16,140,191,0.14631274,0.03276506,-0.759909,0.43327436,-0.47158557,-0.021305913
5,16,198,165,0.2898138,0.009134159,0.32965657,-0.037649803,-0.7071378,0.9033467
6,16,144,58,0.033925414,0.1918628,0.21262176,-0.29274124,0.87236845,-0.7907011
7,16,134,189,0.21664187,0.019670233,-0.2749348,0.435918,-1.1866066,-0.16713
8,16,76,182,0.8925839,0.21013154,-0.91032684,0.4525736,-0.24912386,0.9527926
9,16,210,129,0.27347475,0.08968562,-0.14450422,-0.6260513,0.1823795,0.20034152
10,16,89,110,0.39767277,0.39586598,-0.5024277,0.23731014,1.3288014,-0.7184148
11,16,151,170,0.39128184,0.09754045,0.16953495,-0.43385115,0.10716715,-0.27785665
12,16,67,94,0.032614972,0.02667838,-1.0234728,-0.5655127,1.0568935,-0.7147302
13,16,50,105,0.010580281,0.19199128,-0.5293201,0.22393698,-0.4606617,-0.45129803
14,16,158,185,0.0087458985,0.42899948,-1.2946091,0.41508892,-3.2691932,0.6626418
15,16,89,89,0.50933206,0.045674562,-1.4655979,0.2286027,1.3289243,0.084984206
16,16,200,168,0.10070026,0.016524898,-0.052855648,-0.34280312,-0.8322124,-0.93609256
17,16,210,112,0.087819956,0.02977308,-0.7391271,-0.4374582,1.5226113,0.45295295
18,16,196,192,0.017255237,0.716783,-2.0050316,0.33826432,-1.1531327,-0.6436102
19,16,74,85,0.13075954,0.16168812,-0.11754328,-0.08411,0.6729345,-0.17592984
20,16,200,143,0.56484,0.02438359,-0.06969463,0.58949745,0.42749012,3.5462525
21,16,167,168,0.020138927,0.81121004,1.0883659,-1.1453787,1.5422093,-0.53146356
22,16,180,78,0.007616241,0.012001661,-0.94910103,0.013992249,1.3897984,-0.573754
23,16,34,38,0.15487424,0.76597124,0.6938558,-0.23177148,-0.15185276,-0.5481055
24,16,142,75,0.13773033,0.021099733,0.011756866,0.38919684,-0.06699365,0.96246696
25,16,185,50,0.01303827,0.023301601,0.23187256,-0.338445,0.6674649,-1.2910452
26,16,122,151,0.8553817,0.50539684,-1.7228345,0.68036115,0.34115654,1.6821872
27,16,133,139,0.8461263,0.085267335,-0.64854413,1.7105148,-0.44846213,1.026969
28,16,73,155,0.0070012915,0.22378461,-0.605784,-1.7951078,0.31737563,-2.688623
29,16,197,138,0.8270917,0.0821904,-0.29735315,1.0042015,0.20082285,2.440885
30,16,191,115,0.6980224,0.12898998,-0.49243122,-0.39156732,0.30870172,1.2090966
31,16,186,147,0.46521804,0.12711923,0.50061536,1.5190965,-2.0797493,0.4527954
32,16,120,81,0.8884252,0.6756161,-0.16914858,-1.2383418,0.62016875,-1.1971605
33,16,150,61,0.013345428,0.35515362,0.13437787,-0.9570621,0.70828557,-1.6182573
34,16,148,136,0.58561313,0.74457186,0.32282057,0.0017096085,-2.1195922,0.0664647
35,16,61,111,0.09080109,0.35745043,-0.043603722,-0.5933066,-0.43823314,-0.1590781
36,16,137,34,0.017177198,0.04517325,-0.34365445,-0.5575741,1.2182506,-1.2066852
37,16,214,156,0.30034563,0.30006376,0.589902,-1.215654,-1.2885904,-0.6653872
38,16,84,111,0.3610263,0.04984496,0.06058602,-0.2113843,0.24848345,0.26031613
39,16,108,84,0.44786912,0.15343048,-0.5897806,0.41311643,-0.88538307,0.17705312
40,16,75,115,0.88179976,0.9427912,2.0882945,0.0033103155,0.313545,0.15285297
41,16,202,81,0.01338302,0.030498289,-1.1194035,-0.11562569,0.03962725,-0.8331125
42,16,149,136,0.71666384,0.44772315,-0.011749412,-0.7937903,-0.097528905,-0.8655971
43,16,53,156,0.78374594,0.118150145,-0.6161061,0.114665516,0.14578052,0.8595467
