,z,x,y,pred_tumor,pred_tumor_cell,pred_Classic,pred_Basal,pred_StromaActiv,pred_StromaInactive
0,16,192,36,0.0016281666,0.68554366,-0.392913,-0.19460113,-3.6534176,-2.5768876
1,16,33,17,0.82308185,0.754249,0.27592704,0.69167215,-0.49696264,0.8142065
2,16,190,39,0.0014381428,0.79753304,1.6326083,-1.6361356,-1.8741963,-3.2030022
3,16,105,54,0.21261337,0.08209945,0.11412474,-0.6001192,0.3033133,-0.90894353
4,16,71,120,0.10093348,0.82210046,-2.0154543,0.18481407,0.18590008,-0.29049468
5,16,146,72,0.07177907,0.266922,0.3691905,-0.3917509,-0.99789846,-1.8016477
6,16,126,140,0.13895318,0.056323778,-1.2035431,1.2090381,0.44228074,0.60125655
7,16,72,109,0.574885,0.073805064,-0.5107576,-0.04160511,0.92052054,1.201725
8,16,90,21,0.006398345,0.5152342,-1.610618,-0.7756733,-4.0164585,-2.0504653
9,16,139,129,0.04880759,0.04370171,-0.69044816,-0.4225251,-0.21229902,-1.1658632
10,16,204,83,0.22541088,0.033246316,-0.2571933,0.8463429,0.7581692,-0.8956276
11,16,76,41,0.09441695,0.6651505,-1.5429013,0.16874012,0.68090266,-0.31335503
12,16,220,103,0.046652637,0.03478066,-0.97732806,2.372614,0.7159859,-0.020874491
13,16,145,151,0.078011304,0.5565707,-0.56676906,-0.9011399,0.68633926,0.34762156
14,16,227,86,0.12252712,0.13575634,-0.19920029,0.5042506,0.07088147,0.030732974
15,16,170,102,0.31538957,0.08329825,-0.3127147,-0.27771673,1.4438574,-0.37374783
16,16,113,131,0.032210246,0.04430558,-0.42689434,1.0886883,-0.344897,-0.68725616
17,16,208,103,0.07090461,0.33926934,-0.60134345,-0.08600195,0.1817431,-0.3604451
18,16,167,31,6.591105e-05,0.45060894,1.2147995,-1.5314207,-3.3033087,-3.3116837
19,16,97,20,0.0010818375,0.5789425,-1.106031,-0.8651287,-4.417987,-2.2389498
20,16,208,87,0.013340283,0.14968278,0.41757092,0.05557381,0.38949448,-0.3523637
21,16,81,100,0.97373307,0.8808675,1.4358264,-0.24478552,-2.290681e-05,-0.72979665
22,16,145,155,0.026925035,0.2026692,0.59059656,-0.7991442,-0.6675761,-2.5505261
23,16,147,144,0.014927872,0.08764312,-0.49461165,0.55115587,0.058764152,-0.74669206
24,16,137,113,0.009963422,0.8582515,-1.6414281,2.2668984,-1.2893867,0.012568704
25,16,137,45,0.0013384565,0.63607144,0.9161652,-1.493502,-1.8329283,-3.8221362
26,16,72,95,0.39640275,0.02042779,-0.2969935,0.7691059,0.13717169,1.422972
27,16,137,110,0.46522313,0.40094143,-0.78573054,1.2509072,-0.6709385,0.5428014
28,16,142,77,0.4780587,0.4893197,0.1750544,0.5640981,0.9840729,0.3110209
29,16,150,107,0.79839766,0.7731118,-1.3806561,0.5030186,-2.27841,-0.6174212
30,16,77,13,4.0581697e-05,0.43568912,-1.4886914,-0.5947218,-3.894968,-2.0127823
